date_time,Hs (m)
2012-01-12T03:00:00Z,1.37576079369
2012-01-12T04:00:00Z,1.35288321972
2012-01-12T05:00:00Z,1.44112455845
2012-01-12T06:00:00Z,1.67620480061
2012-01-12T07:00:00Z,1.56214177608
2012-01-12T08:00:00Z,1.37798130512
2012-01-12T09:00:00Z,1.43928587437
2012-01-12T10:00:00Z,1.25265443325
2012-01-12T11:00:00Z,1.15061962605
2012-01-12T12:00:00Z,1.06801795959
2012-01-12T13:00:00Z,1.00446140766
2012-01-12T14:00:00Z,0.983518481255
2012-01-12T15:00:00Z,0.858779072762
2012-01-12T16:00:00Z,0.833062469959
2012-01-12T17:00:00Z,0.739485323429
2012-01-12T18:00:00Z,0.821345210075
2012-01-12T19:00:00Z,0.843389153481
2012-01-12T20:00:00Z,0.850683152676
2012-01-12T21:00:00Z,0.815058767796
2012-01-12T22:00:00Z,0.827120959759
2012-01-12T23:00:00Z,0.827219247818
2012-01-13T00:00:00Z,0.83282583952
2012-01-13T01:00:00Z,0.823400616646
2012-01-13T02:00:00Z,0.826198339462
2012-01-13T03:00:00Z,0.847134411335
2012-01-13T04:00:00Z,0.805075407028
2012-01-13T05:00:00Z,0.777380824089
2012-01-13T06:00:00Z,0.780304312706
2012-01-13T07:00:00Z,0.816446006298
2012-01-13T08:00:00Z,0.764696002007
2012-01-13T09:00:00Z,0.850487470627
2012-01-13T10:00:00Z,0.911380708218
2012-01-13T11:00:00Z,1.0266507864
2012-01-13T12:00:00Z,0.913243234158
2012-01-13T13:00:00Z,0.810284554958
2012-01-13T14:00:00Z,0.802412033081
2012-01-13T15:00:00Z,0.758220732212
2012-01-13T16:00:00Z,0.69782102108
2012-01-13T17:00:00Z,0.680733442307
2012-01-13T18:00:00Z,0.641401410103
2012-01-13T19:00:00Z,0.622168004513
2012-01-13T20:00:00Z,0.545909583569
2012-01-13T21:00:00Z,0.483669519424
2012-01-13T22:00:00Z,0.450502276421
2012-01-13T23:00:00Z,0.412025272846
2012-01-14T00:00:00Z,0.427506297827
2012-01-14T01:00:00Z,0.446617931128
2012-01-14T02:00:00Z,0.433346569538
2012-01-14T03:00:00Z,0.431694984436
2012-01-14T04:00:00Z,0.399495899677
2012-01-14T05:00:00Z,0.431578218937
2012-01-14T06:00:00Z,0.359011530876
2012-01-14T07:00:00Z,0.387308567762
2012-01-14T08:00:00Z,0.517797231674
2012-01-14T09:00:00Z,0.555010974407
2012-01-14T10:00:00Z,0.623003125191
2012-01-14T11:00:00Z,0.673983454704
2012-01-14T12:00:00Z,0.729171991348
2012-01-14T13:00:00Z,0.706823825836
2012-01-14T14:00:00Z,0.67186909914
2012-01-14T15:00:00Z,0.642479419708
2012-01-14T16:00:00Z,0.621994435787
2012-01-14T17:00:00Z,0.566159904003
2012-01-14T18:00:00Z,0.545956552029
2012-01-14T19:00:00Z,0.4863473773
2012-01-14T20:00:00Z,0.42789426446
2012-01-14T21:00:00Z,0.417408168316
2012-01-14T22:00:00Z,0.404412865639
2012-01-14T23:00:00Z,0.35980463028
2012-01-15T00:00:00Z,0.374276399612
2012-01-15T01:00:00Z,0.373196095228
2012-01-15T02:00:00Z,0.374852180481
2012-01-15T03:00:00Z,0.377481222153
2012-01-15T04:00:00Z,0.355051875114
2012-01-15T05:00:00Z,0.326441943645
2012-01-15T06:00:00Z,0.291943073273
2012-01-15T07:00:00Z,0.287015378475
2012-01-15T08:00:00Z,0.289162814617
2012-01-15T09:00:00Z,0.278150737286
2012-01-15T10:00:00Z,0.283209323883
2012-01-15T11:00:00Z,0.358859866858
2012-01-15T12:00:00Z,0.448266834021
2012-01-15T13:00:00Z,0.769391298294
2012-01-15T14:00:00Z,1.1764472723
